id;chan_id;val;dtime
19283721;201;23,9;2020-01-05 20:30:08.397
19283965;201;23,9;2020-01-05 20:45:05.983
19284297;201;23,9;2020-01-05 21:00:06.160
19284725;201;23,9;2020-01-05 21:15:11.357
19285041;201;23,8;2020-01-05 21:30:09.123
19285364;201;23,8;2020-01-05 21:45:09.227
19285692;201;23,9;2020-01-05 22:00:10.880
19286003;201;23,9;2020-01-05 22:15:08.483
19286337;201;24;2020-01-05 22:30:08.723
19286673;201;23,9;2020-01-05 22:45:08.860
19286997;201;24;2020-01-05 23:00:09.030
19287328;201;23,9;2020-01-05 23:15:09.160
19287662;201;24;2020-01-05 23:30:10.833
19287900;201;23,9;2020-01-05 23:45:05.910
19288305;201;24;2020-01-06 00:00:08.670
19288631;201;23,9;2020-01-06 00:15:08.730
19288883;201;24,1;2020-01-06 00:30:06.433
19289300;201;24;2020-01-06 00:45:09.033
19289556;201;24,1;2020-01-06 01:00:06.680
19289952;201;24;2020-01-06 01:15:08.427
19290204;201;24,1;2020-01-06 01:30:06.070
19290617;201;24;2020-01-06 01:45:08.700
19290946;201;24,1;2020-01-06 02:00:08.837
19291277;201;24,1;2020-01-06 02:15:08.997
19291612;201;24;2020-01-06 02:30:10.733
19291933;201;24,1;2020-01-06 02:45:10.873
19292255;201;24;2020-01-06 03:00:08.573
19292587;201;24,2;2020-01-06 03:15:11.293
19292951;201;24,1;2020-01-06 03:30:14.010
19293231;201;24,2;2020-01-06 03:45:11.570
19293557;201;24;2020-01-06 04:00:08.177
19293895;201;24,2;2020-01-06 04:15:10.937
19294222;201;24;2020-01-06 04:30:08.607
19294465;201;24,3;2020-01-06 04:45:06.227
19294866;201;24,1;2020-01-06 05:00:08.873
19295202;201;24,3;2020-01-06 05:15:11.730
19295437;201;24,1;2020-01-06 05:30:05.907
19295840;201;24,1;2020-01-06 05:45:08.547
19296083;201;24,1;2020-01-06 06:00:06.133
19296421;201;24,3;2020-01-06 06:15:06.290
19296839;201;24,5;2020-01-06 06:30:11.397
19297167;201;24,5;2020-01-06 06:45:11.510
19297479;201;24,3;2020-01-06 07:00:09.227
19297723;201;24,3;2020-01-06 07:15:05.840
19298139;201;24,4;2020-01-06 07:30:08.560
19298497;201;24,3;2020-01-06 07:45:13.760
19298787;201;24,4;2020-01-06 08:00:08.790
19299130;201;24,4;2020-01-06 08:15:11.410
19299457;201;24,5;2020-01-06 08:30:11.640
19299774;201;24,7;2020-01-06 08:45:08.413
19300114;201;24,8;2020-01-06 09:00:11.103
19300354;201;24,8;2020-01-06 09:15:06.233
19300760;201;24,7;2020-01-06 09:30:08.970
19301097;201;24,7;2020-01-06 09:45:09.030
19301416;201;24,5;2020-01-06 10:00:09.113
19301747;201;24,5;2020-01-06 10:15:09.227
19302073;201;24,5;2020-01-06 10:30:08.507
19302395;201;24,4;2020-01-06 10:45:08.657
19302728;201;24,4;2020-01-06 11:00:08.867
19303066;201;24,5;2020-01-06 11:15:11.460
19303303;201;24,5;2020-01-06 11:30:06.633
19303627;201;24,7;2020-01-06 11:45:05.737
19304031;201;24,6;2020-01-06 12:00:08.427
19304403;201;24,3;2020-01-06 12:15:16.183
19304696;201;24,1;2020-01-06 12:30:08.787
19305020;201;24;2020-01-06 12:45:08.893
19305357;201;24;2020-01-06 13:00:11.600
19305591;201;24,2;2020-01-06 13:15:05.730
19306000;201;24,3;2020-01-06 13:30:08.427
19306371;201;24,3;2020-01-06 13:45:13.680
19306657;201;24,1;2020-01-06 14:00:08.783
19307030;201;24,1;2020-01-06 14:15:14.050
19307348;201;24,3;2020-01-06 14:30:13.420
19307634;201;24,1;2020-01-06 14:45:08.503
19307977;201;24,3;2020-01-06 15:00:11.230
19308307;201;24,4;2020-01-06 15:15:11.370
19308630;201;24,1;2020-01-06 15:30:08.947
19308963;201;24,2;2020-01-06 15:45:11.670
19309281;201;23,9;2020-01-06 16:00:09.267
19309613;201;24,2;2020-01-06 16:15:08.337
19309853;201;24,3;2020-01-06 16:30:05.900
19310270;201;24,5;2020-01-06 16:45:08.530
19310640;201;24,6;2020-01-06 17:00:13.650
19310932;201;24,6;2020-01-06 17:15:08.780
19311267;201;24,6;2020-01-06 17:30:11.443
19311600;201;24,6;2020-01-06 17:45:11.570
19311912;201;24,6;2020-01-06 18:00:09.220
19312232;201;24,5;2020-01-06 18:15:08.313
19312568;201;24,5;2020-01-06 18:30:08.500
19312898;201;24,5;2020-01-06 18:45:08.690
19313243;201;24,4;2020-01-06 19:00:11.333
19313592;201;24,5;2020-01-06 19:15:14.017
19313888;201;24,4;2020-01-06 19:30:09.177
19314222;201;24,3;2020-01-06 19:45:10.893
19314540;201;24,3;2020-01-06 20:00:08.423
